Directorate,Sub Directorate,Accounting Date,COST CENTRE,Supplier Name,Net Amount,Type
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Jul-2018,215489,Middlepatch Limited T/A College Fields Nursing Home,559.95,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Jul-2018,215489,Middlepatch Limited T/A College Fields Nursing Home,567.84,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Jul-2018,215489,Middlepatch Limited T/A College Fields Nursing Home,589.85,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Jul-2018,215489,Northcote Developments Limited,508.15,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Jul-2018,215489,Northcote Developments Limited,515.73,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Jul-2018,215489,Oakville Care Limited t/a Romilly Nursing Home,900.00,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Jul-2018,215489,Springbank Care Home Limited T/A Springbank Nursing Home,567.44,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Jul-2018,215489,Springbank Care Home Limited T/A Springbank Nursing Home,845.13,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Jul-2018,215489,Springbank Care Home Limited T/A Springbank Nursing Home,603.33,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Jul-2018,215489,Springbank Care Home Limited T/A Springbank Nursing Home,615.00,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Jul-2018,215489,Springbank Care Home Limited T/A Springbank Nursing Home,"3,056.01",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Jul-2018,215489,Springbank Care Home Limited T/A Springbank Nursing Home,623.99,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Jul-2018,215489,Springbank Care Home Limited T/A Springbank Nursing Home,508.67,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Jul-2018,215489,The Manor House St Hilary Limited T/A Milsom House,504.17,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Jul-2018,215489,The Manor House St Hilary Limited T/A Milsom House,"1,400.66",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Jul-2018,215489,The Manor House St Hilary Limited T/A Milsom House,"1,559.94",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Jul-2018,215489,Waverley Care Centre Limited,519.12,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Jul-2018,215489,Waverley Care Centre Limited,"1,197.92",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Jul-2018,215489,Waverley Care Centre Limited,605.03,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Jul-2018,215489,Waverley Care Centre Limited,675.33,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Jul-2018,215489,Waverley Care Centre Limited,519.40,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Jul-2018,215489,Waverley Care Centre Limited,596.49,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Jul-2018,216179,Accomplish Group Limited t/a Cedar House,"1,380.73",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Jul-2018,216179,Amethyst Healthcare Limited t/a Hillstone House,"1,770.23",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Jul-2018,216179,Bellavista Nursing Homes (Wales) Limited t/a Bellavista Care Home,552.23,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Jul-2018,216179,Care 4 U (Neath) Limited,"1,754.28",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Jul-2018,216179,Crusader Medical Care Limited T/A St Saviours Nursing Home,551.35,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Jul-2018,216179,Leonard Cheshire Disability,970.38,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Jul-2018,216179,Middlepatch Limited T/A College Fields Nursing Home,621.55,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Jul-2018,216179,Middlepatch Limited T/A College Fields Nursing Home,618.34,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Jul-2018,216179,Springbank Care Home Limited T/A Springbank Nursing Home,572.38,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Jul-2018,216179,Springbank Care Home Limited T/A Springbank Nursing Home,740.00,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Jul-2018,216179,Valebrook Care Homes Limited,"1,851.35",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Jul-2018,216179,Voyage 1 Limited t/a Brook Lodge,"2,528.80",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Jul-2018,216179,Voyage 1 Limited t/a Falcons Rest & Poachers Cottage,"1,729.64",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Jul-2018,217909,Accomplish Group Limited,"1,821.48",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Jul-2018,217909,Accomplish Group Limited,"2,146.47",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Jul-2018,217909,Accomplish Group Limited t/a Cedar House,"1,582.70",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Jul-2018,217909,Amethyst Healthcare Limited t/a Hillstone House,"1,680.86",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Jul-2018,217909,Amethyst Healthcare Limited t/a Hillstone House,"1,462.13",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Jul-2018,217909,Glasallt Fawr Camphill Centre,995.72,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Jul-2018,217909,Glasallt Fawr Camphill Centre,"1,544.90",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Jul-2018,217909,Heatherleigh Care Limited t/a 106 Splott Road,"1,563.71",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Jul-2018,217909,Heatherleigh Care Limited t/a 106 Splott Road,"1,223.14",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Jul-2018,217909,Llysywaun Limited t/a Bayview Lodge Nursing Home,"1,724.90",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Jul-2018,217909,Ocean Community Services Limited t/a Westminster Court Care Home,"1,116.27",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Jul-2018,217909,The Cedars Care Services Limited T/A Ashgrove Care Home,"2,112.35",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Jul-2018,217909,The Cedars Care Services Limited T/A Ashgrove Care Home,995.35,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Jul-2018,217909,The Cedars Care Services Limited T/A Oaklands,"1,030.35",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Jul-2018,217909,The Cedars Care Services Limited t/a Sycamore House,"2,026.35",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Jul-2018,217909,The Cedars Care Services Limited t/a Sycamore House,"1,809.35",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Jul-2018,217909,The Cedars Care Services Limited t/a The Cedars,"1,576.06",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Jul-2018,217909,The Cedars Care Services Limited t/a The Cedars,"1,365.05",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Jul-2018,217909,The Cedars Care Services Limited t/a The Hollies,"1,864.35",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Jul-2018,217909,Vale Phoenix Limited,"1,079.73",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Jul-2018,217909,Vale Phoenix Limited,"1,116.94",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Jul-2018,217909,Valebrook Care Homes Limited,"1,654.39",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Jul-2018,217909,Valebrook Care Homes Limited,"1,999.50",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Jul-2018,217909,Valebrook Care Homes Limited,"1,420.24",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Jul-2018,217909,Valebrook Care Homes Limited,"1,767.35",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Jul-2018,217909,Valebrook Care Homes Limited,"1,861.95",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Jul-2018,217909,Valebrook Care Homes Limited,"1,390.24",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Jul-2018,218321,Adriana Limited T/A The Priory Nursing Home,536.00,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Jul-2018,218321,Hafod Care Association Limited,635.50,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Jul-2018,218321,Harrison Care Enterprises Barry Limited t/a Island View,520.91,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Jul-2018,218321,Isman & Kinze Nessa T/A Haven House,516.38,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Jul-2018,218321,J and P Residential Homes Limited T/A Monkstone House,600.00,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Jul-2018,218321,Northcote Developments Limited,559.00,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Jul-2018,218321,Sanda Mitchel & Ptn t/a Canola House Residential Home,578.00,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Jul-2018,218321,Waverley Care Centre Limited,909.98,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Jul-2018,218419,Anwen Care Limited t/a Anwen Care Home,664.00,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Jul-2018,218419,Baltimore Care Limited,527.38,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Jul-2018,218419,Bellavista Care (Cardiff) Limited T/A Bellavista Nursing Home Cardiff,696.38,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Jul-2018,218419,Bellavista Care (Cardiff) Limited T/A Bellavista Nursing Home Cardiff,516.38,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Jul-2018,218419,Broadway Care Centre Limited T/A Hazelhurst Nursing Home,516.38,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Jul-2018,218419,David Austin t/a Silverdale,663.68,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Jul-2018,218419,E & E Homes Limited T/A Cliffhaven Residential Home,501.05,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Jul-2018,218419,E & E Homes Limited T/A Cliffhaven Residential Home,516.38,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Jul-2018,218419,E & E Homes Limited T/A Cliffhaven Residential Home,503.15,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Jul-2018,218419,E & E Homes Limited T/A Cliffhaven Residential Home,505.20,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Jul-2018,218419,Forge Care Homes Limited t/a The Forge Care Centre,699.25,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Jul-2018,218419,Hallmark Care Homes (Bute Town) Limited t/a Shire Hall Care Home,784.67,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Jul-2018,218419,Hallmark Care Homes (Bute Town) Limited t/a Shire Hall Care Home,"1,215.50",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Jul-2018,218419,Harrison Care Enterprises Barry Limited t/a Island View,516.38,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Jul-2018,218419,Harrison Care Enterprises Barry Limited t/a Island View,501.96,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Jul-2018,218419,Harrison Care Enterprises Barry Limited t/a Island View,618.00,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Jul-2018,218419,Harrison Care Enterprises Barry Limited t/a Island View,514.75,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Jul-2018,218419,Harrison Care Enterprises Barry Limited t/a Island View,544.81,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Jul-2018,218419,Harrison Care Enterprises Barry Limited t/a Island View,516.38,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Jul-2018,218419,Harrison Care Enterprises Barry Limited t/a Island View,516.38,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Jul-2018,218419,Harrison Care Enterprises Barry Limited t/a Island View,503.11,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Jul-2018,218419,Harrison Care Enterprises Barry Limited t/a Island View,516.38,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Jul-2018,218419,June Zehetmayr t/a Tower Hill Residential Home,650.88,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Jul-2018,218419,June Zehetmayr t/a Tower Hill Residential Home,518.38,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Jul-2018,218419,June Zehetmayr t/a Tower Hill Residential Home,516.56,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Jul-2018,218419,Llangoedmor Properties Limited T/A Parkside Residential Home,513.83,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Jul-2018,218419,Llangoedmor Properties Limited T/A Parkside Residential Home,650.88,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Jul-2018,218419,Shirwan Al-Mufti & Ptn t/a Pontcanna House,600.00,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Jul-2018,218419,The Manor House St Hilary Limited T/A Milsom House,700.33,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Jul-2018,218419,Waverley Care Centre Limited,629.59,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Jul-2018,218419,Waverley Care Centre Limited,574.00,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Jul-2018,218419,Waverley Care Centre Limited,672.09,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Jul-2018,218419,Waverley Care Centre Limited,514.18,Revenue
DIRECT ENVIRONMENT AND HOUSING,VEHICLES,03-Jul-2018,319010,Paul R Curtis t/a PRC Plant Cleaning,640.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,03-Jul-2018,365803,Gary P Shaw t/a GP Shaw Taxis,"3,564.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,03-Jul-2018,405001,Carol Barrington t/a Barringtons,550.00,Revenue
DIRECT LEARNING AND SKILLS,STRATEGY COMMUNITY LEARNING & RESOURCES,03-Jul-2018,100650,Cylch Meithrin y Bont-faen,"5,252.00",Revenue
DIRECT LEARNING AND SKILLS,STRATEGY COMMUNITY LEARNING & RESOURCES,03-Jul-2018,100650,St Donats Nursery,"17,387.50",Revenue
DIRECT LEARNING AND SKILLS,ACHIEVEMENT FOR ALL,03-Jul-2018,130274,Boys and Girls Clubs of Wales,"10,000.00",Revenue
DIRECT LEARNING AND SKILLS,ACHIEVEMENT FOR ALL,03-Jul-2018,190055,Cylch Meithrin Bethesda,"1,500.00",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Jul-2018,215025,Penarth & District Live at Home,"3,149.69",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Jul-2018,218419,The Gathering Place,929.77,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,03-Jul-2018,218419,The Gathering Place,968.37,Revenue
DIRECT SOCIAL SERVICES,GF BUSINESS MANAGEMENT & INOVATION,03-Jul-2018,239032,Action for Children,"2,309.00",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04-Jul-2018,215489,All Care (South Wales) Limited,614.02,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04-Jul-2018,215489,All Care (South Wales) Limited,668.67,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04-Jul-2018,215489,All Care (South Wales) Limited,618.94,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04-Jul-2018,215489,All Care (South Wales) Limited,658.84,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04-Jul-2018,215489,Cardiff & Vale Caring 4 U Limited T/A Caremark Cardiff & The Vale of Glamorgan,735.53,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04-Jul-2018,215489,Cardiff & Vale Caring 4 U Limited T/A Caremark Cardiff & The Vale of Glamorgan,542.50,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04-Jul-2018,215489,Cardiff & Vale Caring 4 U Limited T/A Caremark Cardiff & The Vale of Glamorgan,742.62,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04-Jul-2018,215489,Cardiff & Vale Caring 4 U Limited T/A Caremark Cardiff & The Vale of Glamorgan,512.86,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04-Jul-2018,215489,Cardiff & Vale Caring 4 U Limited T/A Caremark Cardiff & The Vale of Glamorgan,500.38,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04-Jul-2018,215489,Parkrow Care Limited,600.48,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04-Jul-2018,216179,All Care (South Wales) Limited,730.06,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04-Jul-2018,216179,All Care (South Wales) Limited,553.13,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04-Jul-2018,216179,Cardiff & Vale Caring 4 U Limited T/A Caremark Cardiff & The Vale of Glamorgan,794.74,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04-Jul-2018,216179,Heidi Christoforato t/a Churchfields Home Care,534.21,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04-Jul-2018,218419,All Care (South Wales) Limited,680.68,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04-Jul-2018,218419,Parkrow Care Limited,625.72,Revenue
DIRECT LEARNING AND SKILLS,STRATEGY COMMUNITY LEARNING & RESOURCES,04-Jul-2018,100130,RPW Radon Wales Limited,"1,050.00",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,04-Jul-2018,101006,Discovery RE Ltd,770.00,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,04-Jul-2018,101006,Elite Signs & Graphics Limited,"1,853.00",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,04-Jul-2018,101006,Rentokil Initial Services Limited,"2,034.00",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,04-Jul-2018,101025,Happy Embroidery Limited,625.00,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,04-Jul-2018,101025,Legacy Leisure Limited,"1,701.00",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,04-Jul-2018,101025,Legacy Leisure Limited,"2,025.00",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,04-Jul-2018,101025,YHA (England & Wales) t/a YHA Broad Haven,740.00,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,04-Jul-2018,101047,RP Brown Limited t/a Cymraeg Cleaning,650.00,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,04-Jul-2018,101063,Insight Direct (UK) Limited,"1,796.00",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,04-Jul-2018,101063,LDL Engineering Site Services Limited,"4,474.00",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,04-Jul-2018,101063,Quality Office Supplies Limited t/a South Wales PaperTeam,510.00,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,04-Jul-2018,101141,EDF Energy Plc,"1,191.06",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,04-Jul-2018,101195,Superstars School Services Limited,"1,548.57",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,04-Jul-2018,101195,Xerox Finance Limited,620.07,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,04-Jul-2018,101202,Ruth Miskin Literacy Limited,500.00,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,04-Jul-2018,101202,The Consortium for Purchasing and Distribution Limited,548.24,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,04-Jul-2018,101306,CF Corporate Finance Limited,800.00,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,04-Jul-2018,101306,Fire Safety Direct Limited,664.00,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,04-Jul-2018,102593,Academia Limited,"4,227.79",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,04-Jul-2018,102593,Contact Radio Communications Limited,"1,140.00",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,04-Jul-2018,102593,PHS Group Plc,518.40,Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,04-Jul-2018,209151,Gibbonsdown Childrens Centre Limited,"9,600.00",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,04-Jul-2018,209151,Gibbonsdown Childrens Centre Limited,960.00,Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,04-Jul-2018,209157,Yogi Communications Limited,"1,145.00",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04-Jul-2018,215489,Cardiff Homecare Limited,708.18,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04-Jul-2018,215489,Cardiff Homecare Limited,766.92,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,04-Jul-2018,218419,Cardiff Homecare Limited,590.24,Revenue
DIRECT SOCIAL SERVICES,GF BUSINESS MANAGEMENT & INOVATION,04-Jul-2018,239010,Careworks Limited,"44,545.00",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,04-Jul-2018,260060,BetterCare Keys Limited,"10,656.87",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,04-Jul-2018,260060,BetterCare Keys Limited,"10,656.96",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,04-Jul-2018,260060,Compass Fostering Wales Limited,"2,978.48",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,04-Jul-2018,260060,Foster Care Associates Limited,"3,735.50",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,04-Jul-2018,260060,Foster Care Associates Limited,"8,370.00",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,04-Jul-2018,260060,Foster Care Associates Limited,"3,208.50",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,04-Jul-2018,260060,Foster Care Associates Limited,"3,766.50",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,04-Jul-2018,260060,Foster Care Group Wales Cyf,"5,640.00",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,04-Jul-2018,260060,Fosteringmatters Limited,"3,670.50",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,04-Jul-2018,260060,Horizon Care & Education Group Limited,"14,835.67",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,04-Jul-2018,260060,Landsker Child Care Limited,"18,086.29",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,04-Jul-2018,260060,Landsker Child Care Limited,"18,033.39",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,04-Jul-2018,260060,Landsker Child Care Limited,"18,033.39",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,04-Jul-2018,260060,Orbis Education and Care Limited,"23,504.72",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,04-Jul-2018,260060,Priory Healthcare Limited t/a Eastwood Grange Priory,"50,297.08",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,04-Jul-2018,260060,Shared Services Connected Limited,"6,369.00",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,04-Jul-2018,260060,Shared Services Connected Limited,"6,369.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,BUILDING SERVICES,04-Jul-2018,303905,Cardiff Lift Company Limited,520.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,BUILDING SERVICES,04-Jul-2018,303931,G.P.H.I.T (Integrated Services) Limited,"1,500.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,BUILDING SERVICES,04-Jul-2018,303931,G.P.H.I.T (Integrated Services) Limited,660.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,BUILDING SERVICES,04-Jul-2018,303950,Cardiff Lift Company Limited,633.35,Revenue
DIRECT ENVIRONMENT AND HOUSING,BUILDING SERVICES,04-Jul-2018,304103,AKW Medi-Care Limited,610.08,Revenue
DIRECT ENVIRONMENT AND HOUSING,BUILDING SERVICES,04-Jul-2018,305729,G.P.H.I.T (Integrated Services) Limited,"5,160.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,BUILDING SERVICES,04-Jul-2018,305734,N & C Building Products Limited,"2,660.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,04-Jul-2018,325207,Consortio Security Limited,"3,539.16",Revenue
