Directorate,Sub Directorate,Accounting Date,COST CENTRE,Supplier Name,Net Amount,Type
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,07-Jan-19,405100,Duncan M Evans,"1,097.95",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,07-Jan-19,405113,Salvatore Cannatella,650,Revenue
DIRECT LEARNING AND SKILLS,ACHIEVEMENT FOR ALL,07-Jan-19,102703,Cardiff & Vale University Local Health Board,"2,611.50",Revenue
DIRECT POLICY,GF GENERAL EXPENDITURE POLICY,07-Jan-19,471901,South Wales Fire and Rescue Service,"500,508.00",Revenue
DIRECT LEARNING AND SKILLS,ACHIEVEMENT FOR ALL,07-Jan-19,102632,Apollo Teaching Services Limited,794.67,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,07-Jan-19,405305,James Andrews Recruitment Solutions Limited,526.75,Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,07-Jan-19,422160,Hays Specialist Recruitment Limited,909,Revenue
DIRECT LEARNING AND SKILLS,ACHIEVEMENT FOR ALL,07-Jan-19,102652,Risca Solomon t/a Skybound Therapies,"2,195.90",Revenue
DIRECT LEARNING AND SKILLS,ACHIEVEMENT FOR ALL,07-Jan-19,102652,Action for Children,"13,043.33",Revenue
DIRECT LEARNING AND SKILLS,ACHIEVEMENT FOR ALL,07-Jan-19,102652,Action for Children,"13,663.00",Revenue
DIRECT LEARNING AND SKILLS,ACHIEVEMENT FOR ALL,07-Jan-19,102652,Action for Children,"13,663.00",Revenue
DIRECT LEARNING AND SKILLS,ACHIEVEMENT FOR ALL,07-Jan-19,102652,Action for Children,"13,663.00",Revenue
DIRECT LEARNING AND SKILLS,STRATEGY COMMUNITY LEARNING & RESOURCES,07-Jan-19,130045,The Gathering Place,728,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,08-Jan-19,215489,Cherish Cymru Limited,"12,533.13",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,08-Jan-19,101006,Apple Distribution International,957,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,08-Jan-19,101195,AFT Group (Wales) Limited T/A Advanced Fire Technologies Limited,540.8,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,08-Jan-19,101195,Academics Limited,"1,089.51",Revenue
DIRECT LEARNING AND SKILLS,GF CATERING,08-Jan-19,154401,Veolia ES (UK) Limited,"2,242.75",Revenue
DIRECT LEARNING AND SKILLS,GF CATERING,08-Jan-19,154401,Veolia ES (UK) Limited,"3,571.11",Revenue
DIRECT LEARNING AND SKILLS,GF CATERING,08-Jan-19,154401,Wonder Marketing Limited t/a Wonder Company,"3,750.00",Revenue
DIRECT LEARNING AND SKILLS,GF CATERING,08-Jan-19,157800,Castell Howell Foods Limited,"1,104.37",Revenue
DIRECT LEARNING AND SKILLS,GF CATERING,08-Jan-19,157800,DairyLink UK Limited,604.86,Revenue
DIRECT SOCIAL SERVICES,GF RESOURCES MANAGEMENT & SAFEGUARDING,08-Jan-19,212791,Castell Howell Foods Limited,602.57,Revenue
DIRECT SOCIAL SERVICES,GF RESOURCES MANAGEMENT & SAFEGUARDING,08-Jan-19,212791,Castell Howell Foods Limited,515.11,Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,08-Jan-19,260050,Opus 2 International Limited t/a Opus 2 Digital Transcription,869.00,Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,08-Jan-19,260190,Securcare Limited,"2,278.88",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,08-Jan-19,260250,NonStop Recruitment Limited,792.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,08-Jan-19,325681,Yotta Limited,"1,000.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,08-Jan-19,325681,Yotta Limited,"1,000.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,08-Jan-19,333013,Ace Site Services (UK) Limited,"1,600.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,08-Jan-19,405001,ACTL Limited,"1,246.20",Revenue
DIRECT ENVIRONMENT AND HOUSING,HRA REPAIRS,08-Jan-19,409103,Heatforce (Wales) Limited,"15,978.33",Revenue
DIRECT ENVIRONMENT AND HOUSING,HRA REPAIRS,08-Jan-19,409103,Heatforce (Wales) Limited,"1,272.50",Revenue
DIRECT ENVIRONMENT AND HOUSING,HRA REPAIRS,08-Jan-19,409103,Heatforce (Wales) Limited,"10,497.83",Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,08-Jan-19,422103,ARC Electrical Engineering Solutions Limited,775,Revenue
DIRECT LEARNING AND SKILLS,ACHIEVEMENT FOR ALL,08-Jan-19,440611,Barnardo Services Limited,"5,000.00",Revenue
DIRECT CAPITAL LEARN AND SKILLS,AR CAPITAL SCHOOLS,08-Jan-19,812246,AECOM Limited,"3,872.49",Capital
DIRECT CAPITAL LEARN AND SKILLS,AR CAPITAL SCHOOLS,08-Jan-19,812305,Fire-Rite (UK) Limited,"13,700.00",Capital
DIRECT CAPITAL DEVELOPMENT,CAPITAL ECO DEV,08-Jan-19,834221,Springboard Research Limited,850,Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,08-Jan-19,842145,SMK Building & Maintenance Limited,"5,486.20",Capital
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,08-Jan-19,365784,Rhondda Cynon Taf County Borough Council,"1,950.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,REGULATORY SERVICES SHARED SERVICES,08-Jan-19,403211,Bridgend County Borough Council,"1,854.76",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,08-Jan-19,260050,Matthew Rees,860,Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,08-Jan-19,260050,William Seagrim,"4,320.00",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,08-Jan-19,260050,William Seagrim,"3,180.00",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,08-Jan-19,100401,Teachers Pensions,"3,345.39",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,08-Jan-19,100402,Teachers Pensions,"2,381.46",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS NON DELEGATED,08-Jan-19,100406,Teachers Pensions,"1,055.43",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,08-Jan-19,260118,Cardiff & Vale College,910.00,Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,08-Jan-19,260118,Cardiff & Vale College,910,Revenue
DIRECT ENVIRONMENT AND HOUSING,REGULATORY SERVICES SHARED SERVICES,08-Jan-19,403138,HM Treasury,"520,134.75",Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,08-Jan-19,101195,New Directions (Education) Limited,"1,836.28",Revenue
DIRECT LEARNING AND SKILLS,ACHIEVEMENT FOR ALL,08-Jan-19,102604,New Directions (Education) Limited,879.65,Revenue
DIRECT LEARNING AND SKILLS,ACHIEVEMENT FOR ALL,08-Jan-19,102624,Monarch Education Limited t/a CER,570,Revenue
DIRECT LEARNING AND SKILLS,ACHIEVEMENT FOR ALL,08-Jan-19,102624,Monarch Education Limited t/a CER,570,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,08-Jan-19,405001,James Andrews Recruitment Solutions Limited,721.50,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,08-Jan-19,405001,James Andrews Recruitment Solutions Limited,721.5,Revenue
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,08-Jan-19,407118,James Andrews Recruitment Solutions Limited,"1,292.50",Revenue
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,08-Jan-19,407118,James Andrews Recruitment Solutions Limited,"1,292.50",Revenue
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,08-Jan-19,407119,Hays Specialist Recruitment Limited,628.43,Revenue
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,08-Jan-19,407119,Hays Specialist Recruitment Limited,"1,585.06",Revenue
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,08-Jan-19,407119,Hays Specialist Recruitment Limited,"1,604.39",Revenue
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,08-Jan-19,407119,Hays Specialist Recruitment Limited,"1,585.07",Revenue
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,08-Jan-19,407119,Hays Specialist Recruitment Limited,"1,328.69",Revenue
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,08-Jan-19,407119,Hays Specialist Recruitment Limited,"1,585.06",Revenue
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,08-Jan-19,407119,Hays Specialist Recruitment Limited,"1,328.67",Revenue
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,08-Jan-19,407119,James Andrews Recruitment Solutions Limited,"1,075.68",Revenue
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,08-Jan-19,407119,James Andrews Recruitment Solutions Limited,941.22,Revenue
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,08-Jan-19,407119,James Andrews Recruitment Solutions Limited,597.6,Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,08-Jan-19,422160,Hays Specialist Recruitment Limited,"1,015.05",Revenue
DIRECT LEARNING AND SKILLS,ACHIEVEMENT FOR ALL,08-Jan-19,102652,Risca Solomon t/a Skybound Therapies,"3,970.50",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,08-Jan-19,260140,Walter Standen T/A Standens Contract Hire,588,Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,08-Jan-19,260250,Walter Standen T/A Standens Contract Hire,"1,404.00",Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,08-Jan-19,260255,Walter Standen T/A Standens Contract Hire,750,Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,08-Jan-19,260255,Walter Standen T/A Standens Contract Hire,688,Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,08-Jan-19,260255,Walter Standen T/A Standens Contract Hire,"1,143.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,08-Jan-19,405001,Susan Shepherd t/a KKG Properties,"1,246.20",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,08-Jan-19,405001,Susan Shepherd t/a KKG Properties,"1,246.20",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,08-Jan-19,405100,Cheryl Bird T/A Alexandra Guest House,700,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF HOUSING SERVICES,08-Jan-19,405100,Cheryl Bird T/A Alexandra Guest House,980,Revenue
DIRECT LEARNING AND SKILLS,ACHIEVEMENT FOR ALL,08-Jan-19,190056,Peterston After School Club,800,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,09-Jan-19,215489,1st Grade Care Limited,684.9,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,09-Jan-19,215489,1st Grade Care Limited,665.4,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,09-Jan-19,215489,1st Grade Care Limited,748.8,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,09-Jan-19,215489,1st Grade Care Limited,799.2,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,09-Jan-19,215489,1st Grade Care Limited,582.8,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,09-Jan-19,215489,1st Grade Care Limited,663.8,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,09-Jan-19,215489,Care In Wales Limited T/A Care in the Vale,730.93,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,09-Jan-19,215489,Care In Wales Limited T/A Care in the Vale,725.68,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,09-Jan-19,215489,Care In Wales Limited T/A Care in the Vale,724.65,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,09-Jan-19,215489,Care In Wales Limited T/A Care in the Vale,721.01,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,09-Jan-19,215489,Care In Wales Limited T/A Care in the Vale,779.82,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,09-Jan-19,215489,Care In Wales Limited T/A Care in the Vale,620.83,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,09-Jan-19,215489,Care In Wales Limited T/A Care in the Vale,637.71,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,09-Jan-19,215489,Care In Wales Limited T/A Care in the Vale,538.31,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,09-Jan-19,215489,Care In Wales Limited T/A Care in the Vale,696.19,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,09-Jan-19,215489,Care In Wales Limited T/A Care in the Vale,649.81,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,09-Jan-19,215489,Care In Wales Limited T/A Care in the Vale,781.05,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,09-Jan-19,215489,Care In Wales Limited T/A Care in the Vale,946.08,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,09-Jan-19,215489,Care In Wales Limited T/A Care in the Vale,945.66,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,09-Jan-19,215489,Care In Wales Limited T/A Care in the Vale,931.69,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,09-Jan-19,215489,Care In Wales Limited T/A Care in the Vale,721.01,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,09-Jan-19,215489,Care In Wales Limited T/A Care in the Vale,"1,021.58",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,09-Jan-19,215489,Care In Wales Limited T/A Care in the Vale,798.21,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,09-Jan-19,215489,Care In Wales Limited T/A Care in the Vale,819.91,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,09-Jan-19,215489,Care In Wales Limited T/A Care in the Vale,651.04,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,09-Jan-19,215489,Care In Wales Limited T/A Care in the Vale,886.67,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,09-Jan-19,215489,Care In Wales Limited T/A Care in the Vale,684.39,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,09-Jan-19,215489,Care In Wales Limited T/A Care in the Vale,835.47,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,09-Jan-19,215489,Care In Wales Limited T/A Care in the Vale,"1,004.21",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,09-Jan-19,215489,Care In Wales Limited T/A Care in the Vale,605.96,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,09-Jan-19,215489,Care In Wales Limited T/A Care in the Vale,591.69,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,09-Jan-19,215489,Care In Wales Limited T/A Care in the Vale,921.90,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,09-Jan-19,215489,Care In Wales Limited T/A Care in the Vale,921.90,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,09-Jan-19,215489,Hallows Care Limited T/A Hallows Care,883.75,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,09-Jan-19,215489,Hallows Care Limited T/A Hallows Care,591.47,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,09-Jan-19,215489,Hallows Care Limited T/A Hallows Care,816.84,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,09-Jan-19,215489,Hallows Care Limited T/A Hallows Care,790.73,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,09-Jan-19,215489,Hallows Care Limited T/A Hallows Care,794.03,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,09-Jan-19,215489,Heidi Christoforato t/a Churchfields Home Care,614.91,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,09-Jan-19,215489,Parkrow Care Limited,758.14,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,09-Jan-19,215489,Parkrow Care Limited,770.24,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,09-Jan-19,216179,Care In Wales Limited T/A Care in the Vale,524.04,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,09-Jan-19,216179,Heidi Christoforato t/a Churchfields Home Care,526.19,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,09-Jan-19,216179,Heidi Christoforato t/a Churchfields Home Care,691.09,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,09-Jan-19,218419,Care In Wales Limited T/A Care in the Vale,673.56,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,09-Jan-19,218419,Care In Wales Limited T/A Care in the Vale,725.68,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,09-Jan-19,218419,Care In Wales Limited T/A Care in the Vale,677.98,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,09-Jan-19,218419,Care In Wales Limited T/A Care in the Vale,873.69,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,09-Jan-19,218419,Care In Wales Limited T/A Care in the Vale,945.66,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,09-Jan-19,218419,Care In Wales Limited T/A Care in the Vale,860.18,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,09-Jan-19,218419,Hallows Care Limited T/A Hallows Care,566.09,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,09-Jan-19,218419,Parkrow Care Limited,758.14,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,09-Jan-19,101095,Biffa Waste Services Limited,523.11,Revenue
DIRECT LEARNING AND SKILLS,SCHOOLS DELEGATED,09-Jan-19,101216,Computacenter (UK) Limited,"1,912.90",Revenue
DIRECT LEARNING AND SKILLS,ACHIEVEMENT FOR ALL,09-Jan-19,102801,CJ Contract Travel Services Limited,688.5,Revenue
DIRECT LEARNING AND SKILLS,GF CATERING,09-Jan-19,150401,Brake Bros Limited,"8,692.57",Revenue
DIRECT LEARNING AND SKILLS,GF CATERING,09-Jan-19,150401,Castell Howell Foods Limited,"11,517.88",Revenue
DIRECT LEARNING AND SKILLS,GF CATERING,09-Jan-19,150401,WR Bishop (Tonyrefail) Limited,"2,737.00",Revenue
DIRECT LEARNING AND SKILLS,GF CATERING,09-Jan-19,150671,Brake Bros Limited,"4,373.38",Revenue
DIRECT LEARNING AND SKILLS,GF CATERING,09-Jan-19,150671,Castell Howell Foods Limited,"2,046.04",Revenue
DIRECT LEARNING AND SKILLS,GF CATERING,09-Jan-19,150671,Chapple & Jenkins Limited,"2,854.90",Revenue
DIRECT LEARNING AND SKILLS,GF CATERING,09-Jan-19,150671,Peter's Food Service Limited,"1,495.30",Revenue
DIRECT LEARNING AND SKILLS,GF CATERING,09-Jan-19,150671,The Real Wrap Co. Limited,816.68,Revenue
DIRECT LEARNING AND SKILLS,GF CATERING,09-Jan-19,157800,Castell Howell Foods Limited,"1,348.86",Revenue
DIRECT LEARNING AND SKILLS,ACHIEVEMENT FOR ALL,09-Jan-19,190011,Training In Mind Limited,"8,800.00",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,09-Jan-19,215486,Linc-Cymru Housing Association Limited t/a Ty Coch Care Home,"2,437.48",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,09-Jan-19,215489,Cardiff Homecare Limited,708.8,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,09-Jan-19,215489,Grangelodge Residential Home Limited t/a Grangelodge,513.66,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,09-Jan-19,215489,Linc-Cymru Housing Association Limited t/a Ty Coch Care Home,"10,591.09",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,09-Jan-19,216179,Grangelodge Residential Home Limited t/a Grangelodge,851.35,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,09-Jan-19,217909,Consensus Support Services Limited t/a Ty Machen,"2,285.13",Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,09-Jan-19,217909,Everycare (Cardiff) Limited,564.20,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,09-Jan-19,217909,Merricks Private Transport Contractors Limited,864,Revenue
DIRECT SOCIAL SERVICES,GF ADULT SERVICES,09-Jan-19,217909,Merricks Private Transport Contractors Limited,645.60,Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,09-Jan-19,260130,Llamau Limited,700.00,Revenue
DIRECT SOCIAL SERVICES,GF CHILDREN SERVICES,09-Jan-19,260130,Llamau Limited,560.00,Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,09-Jan-19,325343,Wolseley UK Limited,"2,287.50",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF PARKS AND GROUNDS,09-Jan-19,333154,The Firewood Company (UK) Limited T/A Esa Tree Care,"3,180.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,09-Jan-19,341220,Weir & Carmichael Limited,"1,189.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,GF ENV AND VISIBLE,09-Jan-19,341225,Newsquest Media (Southern) Limited T/A Newsquest Midlands Wales & South West,770.14,Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,09-Jan-19,365786,Easyway Minicoach Hire Limited,"6,075.65",Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,09-Jan-19,365786,First Cymru Buses Limited,"8,872.65",Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,09-Jan-19,365789,Watts Coaches Limited,"6,744.60",Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,09-Jan-19,365790,Apollo Minibus & Coach Hire Limited,"1,833.50",Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,09-Jan-19,365790,Watts Coaches Limited,"42,556.50",Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,09-Jan-19,365794,Watts Coaches Limited,"5,457.90",Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,09-Jan-19,365795,Watts Coaches Limited,"4,648.50",Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,09-Jan-19,365803,CJ Contract Travel Services Limited,"10,759.05",Revenue
DIRECT ENVIRONMENT AND HOUSING,VISIBLE SERVICES,09-Jan-19,365803,CJ Contract Travel Services Limited,"26,282.15",Revenue
DIRECT ENVIRONMENT AND HOUSING,REGULATORY SERVICES SHARED SERVICES,09-Jan-19,403138,Altia Solutions Limited,"4,535.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,REGULATORY SERVICES SHARED SERVICES,09-Jan-19,403138,J French Consultants and IDB Limited,"1,080.00",Revenue
DIRECT ENVIRONMENT AND HOUSING,HRA MANAGEMENT,09-Jan-19,407100,Capita Property and Infrastructure Limited,"4,800.00",Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,09-Jan-19,420220,CIPFA Business Limited,"1,900.00",Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,09-Jan-19,422130,Cardiff Lift Company Limited,576,Revenue
DIRECT MANAGING DIRECTOR AND RESOURCES,GF RESOURCES,09-Jan-19,422130,Cardiff Lift Company Limited,"1,069.00",Revenue
DIRECT POLICY,GF MISCELLANEOUS POLICY,09-Jan-19,479050,Zurich Insurance Plc t/a Zurich Municipal - Imprest,"100,000.00",Revenue
DIRECT CAPITAL LEARN AND SKILLS,AR CAPITAL SCHOOLS,09-Jan-19,812297,ARC Electrical Engineering Solutions Limited,"11,354.56",Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HIGHWAYS,09-Jan-19,831548,Charles Endirect Limited,"1,275.00",Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,09-Jan-19,842066,Heatforce (Wales) Limited,"1,960.00",Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,09-Jan-19,842066,Heatforce (Wales) Limited,"3,800.00",Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,09-Jan-19,842066,Heatforce (Wales) Limited,"1,960.00",Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,09-Jan-19,842116,AFT Group (Wales) Limited T/A Advanced Fire Technologies Limited,"1,141.52",Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,09-Jan-19,842116,AFT Group (Wales) Limited T/A Advanced Fire Technologies Limited,"1,141.52",Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,09-Jan-19,842116,AFT Group (Wales) Limited T/A Advanced Fire Technologies Limited,"1,141.52",Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,09-Jan-19,842116,AFT Group (Wales) Limited T/A Advanced Fire Technologies Limited,"1,029.42",Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,09-Jan-19,842116,AFT Group (Wales) Limited T/A Advanced Fire Technologies Limited,"1,029.42",Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,09-Jan-19,842116,AFT Group (Wales) Limited T/A Advanced Fire Technologies Limited,"1,029.42",Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,09-Jan-19,842116,AFT Group (Wales) Limited T/A Advanced Fire Technologies Limited,"1,029.42",Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,09-Jan-19,842116,AFT Group (Wales) Limited T/A Advanced Fire Technologies Limited,"1,141.52",Capital
DIRECT CAPITAL VISIBLE AND HOUSING SERVICES,CAPITAL HRA,09-Jan-19,842116,AFT Group (Wales) Limited T/A Advanced Fire Technologies Limited,"1,148.02",Capital
